post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,LABEL_5,LABEL_1,LABEL_3,LABEL_0,LABEL_2,LABEL_4
2024-12-02 01:56:06,디렉터 뭐해!!!!!!,차 다뒤지네 ㅅㅂ,34,34.0,디렉터 뭐해!!!!!! 차 다뒤지네 ㅅㅂ,디렉터 뭐해!!!!!! 차 다뒤지네 ㅅㅂ,0.09425606578588486,0.22362340986728668,0.14808712899684906,0.28343746066093445,0.03783969581127167,0.2127562016248703
2024-12-02 01:56:06,레전드 스노우볼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,34,34.0,레전드 스노우볼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,레전드 스노우볼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.06546749919652939,0.11640670895576477,0.7053651809692383,0.05641105771064758,0.023400573059916496,0.032949041575193405
2024-12-02 01:56:06,아이 씨발련아!!!!!!,시발,34,34.0,아이 씨발련아!!!!!! 시발,아이 씨발련아!!!!!! 시발,0.11621939390897751,0.18172618746757507,0.16390152275562286,0.30466264486312866,0.04301713779568672,0.1904730349779129
2024-12-02 01:56:07,ㅅㅂ 메르 오늘 억까 개쩌네,드라이버 둘다 날려버리네 ㅅㅂ,34,34.0,ㅅㅂ 메르 오늘 억까 개쩌네 드라이버 둘다 날려버리네 ㅅㅂ,ㅅㅂ 메르 오늘 억까 개쩌네 드라이버 둘다 날려버리네 ㅅㅂ,0.1437489539384842,0.16931845247745514,0.11366661638021469,0.3171575367450714,0.06299889087677002,0.19310952723026276
2024-12-02 01:56:06,애미시발!!!!!!!!!!!!!!!!,,34,34.0,애미시발!!!!!!!!!!!!!!!! ,애미시발!!!!!!!!!!!!!!!!,0.10651157051324844,0.18812786042690277,0.16005058586597443,0.3040865957736969,0.04212554916739464,0.19909784197807312
2024-12-02 01:56:07,사인지 펑처ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ,34,34.0,사인지 펑처ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ,사인지 펑처ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ,0.10236002504825592,0.14235809445381165,0.6265997886657715,0.06871707737445831,0.027466269209980965,0.032498717308044434
2024-12-02 01:56:07,사인지도 사망ㅋㅋㅋㅋㅋ,,34,34.0,사인지도 사망ㅋㅋㅋㅋㅋ ,사인지도 사망ㅋㅋㅋㅋㅋ,0.27065151929855347,0.2577734589576721,0.1322266161441803,0.1503274291753769,0.11078543215990067,0.07823550701141357
2024-12-02 01:56:07,레전드네 씨벌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄴㅇㄴㅇ,34,34.0,레전드네 씨벌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄴㅇㄴㅇ,레전드네 씨벌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄴㅇㄴㅇ,0.07509621232748032,0.13798922300338745,0.6547971963882446,0.06852833926677704,0.025224290788173676,0.038364700973033905
2024-12-02 01:56:07,아 니미,"ㅅㅂ
- dc official App",34,34.0,"아 니미 ㅅㅂ
- dc official App",아 니미 ㅅㅂ,0.11506054550409317,0.20526164770126343,0.13023103773593903,0.2916499972343445,0.044256165623664856,0.21354059875011444
2024-12-02 01:56:07,21 카타르냐 씨발 ㅋㅋㅋㅋㅋㅋㅋ,,34,34.0,21 카타르냐 씨발 ㅋㅋㅋㅋㅋㅋㅋ ,21 카타르냐 씨발 ㅋㅋㅋㅋㅋㅋㅋ,0.1829766482114792,0.2382250726222992,0.11269982904195786,0.2667806148529053,0.07394138723611832,0.12537641823291779
